stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name
407,22,22.1,0.0,22.1,-71.0830319999999,42.316227,407.0,Warren St @ Townsend St
410,22,0.0,0.0,22.2,-71.083653,42.3132620000001,410.0,Warren St @ Waumbeck St
411,22,0.0,0.1,22.1,-71.082984,42.3117050000001,411.0,Warren St @ Brunswick St
412,22,0.2,0.2,22.1,-71.0832619999999,42.3104210000001,412.0,Warren St @ Crawford St
413,22,0.1,0.0,22.2,-71.08442,42.3068880000001,413.0,Blue Hill Ave @ Wayne St
414,22,0.0,0.0,22.2,-71.084754,42.3056490000001,414.0,Blue Hill Ave @ Seaver St
11780,22,5.0,0.0,5.0,-71.102233,42.338443,11780.0,Ave Louis Pasteur @ Longwood Ave
11781,22,14.3,1.6,18.6,-71.100839,42.3402330000001,11781.0,Ave Louis Pasteur @ The Fenway
1784,22,0.1,0.2,19.1,-71.0950789999999,42.3374160000001,1784.0,Ruggles St @ Huntington Ave
1785,22,0.4,0.3,18.9,-71.093223,42.336729,1785.0,Ruggles St @ Annunciation Rd
11148,22,1.2,0.0,1.2,-71.090062,42.3311390000001,11148.0,Malcolm X Blvd @ Madison Park HS
21148,22,0.9,0.0,2.1,-71.093318,42.331345,21148.0,Malcolm X Blvd @ Tremont St
17862,22,5.901322417219111,0.0,5.930230313308322,-71.0918606,42.3366446,17862.0,Ruggles Lower Busway
1257,22,0.3592134013252936,0.057632787333889664,7.34572310717202,-71.0923779999999,42.3330710000001,1257.0,Tremont St @ Prentiss St
1258,22,3.4528961386267776,0.20649443146828667,10.152244425773961,-71.0948309999999,42.331311,1258.0,Tremont St @ Roxbury Crossing Station
1260,22,0.08736604878068982,0.0986046911916047,10.152517768880829,-71.0973099999999,42.328067,1260.0,Columbus Ave @ New Cedar St
1262,22,0.09572585554637564,0.21074226814263566,10.045283849135606,-71.098483,42.325028,1262.0,Columbus Ave @ Heath St
11531,22,5.651350970727032,0.8380112519852485,14.884838695316365,-71.1016747,42.3234514,11531.0,Jackson Square Busway
1265,22,0.8960003866964009,0.6703674884094618,15.10292586558908,-71.09854,42.319662,1265.0,Columbus Ave @ Dimock St
1266,22,0.6454439295394637,0.7217455925928227,15.017844193445525,-71.0984339999999,42.3170660000001,1266.0,Columbus Ave opp Bray St
10413,22,1.4421227717072835,1.0129023066155631,15.45925621509638,-71.097752,42.315067,10413.0,Columbus Ave @ Weld Ave
11413,22,1.0271508136672076,1.583845426525612,14.912324790811223,-71.0953259999999,42.3132830000001,11413.0,Columbus Ave @ Walnut Ave
17411,22,0.553065889029004,0.7802568062707974,14.700076314301858,-71.092111,42.3096820000001,17411.0,Seaver St opp Humboldt Ave
17401,22,0.3550277727736744,0.8419867213528887,14.216562276756598,-71.089263,42.3075150000001,17401.0,Seaver St opp Elm Hill Ave
17391,22,0.22028354630107028,0.9175750770804474,13.504345377865024,-71.087686,42.3066370000001,17391.0,Seaver St opp Maple St
415,22,0.8527958501094053,1.7298669258545696,13.248875260533834,-71.08537,42.303293,415.0,Blue Hill Ave @ Franklin Park Rd
416,22,0.4675970897120864,0.6677607958106927,13.054401209607637,-71.085877,42.301829,416.0,Blue Hill Ave opp McLellan St
417,22,0.4684943571832348,0.585853938098699,12.934194601950447,-71.087228,42.2977490000001,417.0,Blue Hill Ave @ American Legion Hwy
419,22,0.712722499259738,0.9057612515045592,12.738531175613266,-71.087913,42.295595,419.0,Blue Hill Ave @ Angell St
420,22,1.3026138177147626,0.7894470049184173,13.252425625281203,-71.085853,42.2942160000001,420.0,Talbot Ave opp Nightingale St
421,22,0.4530177340862858,0.5234928189760925,13.182287900462612,-71.0823149999999,42.2931770000001,421.0,Talbot Ave opp Kerwin St
422,22,0.740738680718189,0.5879867103709773,13.32228644637617,-71.079788,42.292446,422.0,Talbot Ave @ Bernard St
423,22,0.4333550292643909,0.8196310369823449,12.932759418634612,-71.0779919999999,42.291903,423.0,Talbot Ave @ Talbot Station
424,22,0.46609516022350156,0.9375424280792022,12.46545136525497,-71.074625,42.290919,424.0,Talbot Ave @ Colonial Ave
425,22,0.3408700916771457,1.8482876197398126,10.934330971223984,-71.072141,42.2901840000001,425.0,Talbot Ave @ Norfolk St
426,22,0.6441351718754208,0.6578671796587485,10.945925822844684,-71.0699749999999,42.2899430000001,426.0,Talbot Ave @ Lithgow St
428,22,0.07623397620778108,0.7585999430863357,10.240678440680968,-71.066969,42.288962,428.0,Talbot Ave @ Welles Ave
430,22,0.025351564452802035,1.0312640289298307,9.232442898866728,-71.064496,42.2860380000001,430.0,Talbot Ave @ Dorchester Ave
334,22,0.0,8.948019378045169,0.29095290490418885,-71.0733149,42.2845163,334.0,Ashmont Busway
