route_id,stop_id,average_ons,average_offs,average_load,time_period_id,X,Y,Stop_ID,Stop_Name
32,1346,38.9,0.0,38.9,time_period_05,-71.08655,42.3171340000001,1346.0,Humboldt Ave @ Townsend St
32,1350,0.0,0.1,38.8,time_period_05,-71.0883219999999,42.3146990000001,1350.0,Humboldt Ave @ Waumbeck St
32,1351,0.0,0.1,38.7,time_period_05,-71.089559,42.313142,1351.0,Humboldt Ave @ Crawford St
32,1352,0.1,0.0,38.3,time_period_05,-71.090502,42.31199,1352.0,Humboldt Ave @ Homestead St
32,1353,0.0,0.0,38.3,time_period_05,-71.091087,42.3112370000001,1353.0,Humboldt Ave @ Hutchings St
32,1354,0.0,0.0,38.3,time_period_05,-71.092009,42.3100860000001,1354.0,Humboldt Ave @ Seaver St
32,17411,0.0,0.0,38.3,time_period_05,-71.092111,42.3096820000001,17411.0,Seaver St opp Humboldt Ave
32,17401,0.0,0.1,38.2,time_period_05,-71.089263,42.3075150000001,17401.0,Seaver St opp Elm Hill Ave
32,17391,0.0,0.0,38.2,time_period_05,-71.087686,42.3066370000001,17391.0,Seaver St opp Maple St
32,1587,0.1,0.1,38.2,time_period_05,-71.08595,42.303124,1587.0,Franklin Park Zoo @ Entrance
32,11587,0.1,0.1,38.2,time_period_05,-71.094725,42.305236,11587.0,Circuit Dr @ Glen Ln
32,21587,0.0,0.0,38.2,time_period_05,-71.102447,42.300863,21587.0,Circuit Dr opp Shattuck Hospital
32,547,0.0,0.1,38.5,time_period_05,-71.107136,42.301072,547.0,Arborway opp Courthouse
32,11780,21.7,0.0,21.7,time_period_05,-71.102233,42.338443,11780.0,Ave Louis Pasteur @ Longwood Ave
32,91391,0.2,0.2,21.7,time_period_05,-71.100251,42.3360460000001,91391.0,Huntington Ave @ Longwood Ave
32,92391,0.1,0.1,22.2,time_period_05,-71.102717,42.335111,92391.0,677 Huntington Ave
32,1363,0.0,0.0,22.2,time_period_05,-71.105717,42.333739,1363.0,Huntington Ave @ Fenwood Rd
32,1365,0.1,0.1,22.2,time_period_05,-71.109273,42.3332800000001,1365.0,835 Huntington Ave opp Parker Hill Ave
32,21365,0.0,0.0,22.2,time_period_05,-71.112061,42.331803,21365.0,S Huntington Ave @ Huntington Ave
32,22365,0.0,0.1,22.1,time_period_05,-71.111046,42.329368,22365.0,105 S Huntington Ave
32,31365,0.0,0.0,22.1,time_period_05,-71.111437,42.326625,31365.0,S Huntington Ave opp VA Hospital
32,51365,0.0,0.0,22.2,time_period_05,-71.1123269999999,42.323986,51365.0,S Huntington Ave @ Bynner St
32,61365,0.0,0.3,21.9,time_period_05,-71.112195,42.32172,61365.0,S Huntington Ave @ Perkins St
32,1160,0.1,0.0,22.0,time_period_05,-71.111729,42.319618,1160.0,S Huntington Ave @ Moraine St
32,1161,0.3,0.3,22.0,time_period_05,-71.1132289999999,42.3173650000001,1161.0,Centre St @ Lochstead Ave
32,1164,0.3,0.4,21.8,time_period_05,-71.11416,42.3133060000001,1164.0,Centre St @ Myrtle St
32,11164,0.0,0.1,21.7,time_period_05,-71.1145,42.311466,11164.0,Centre St @ Burroughs St
32,1939,0.0,0.1,21.6,time_period_05,-71.1153449999999,42.3099490000001,1939.0,775 Centre St
32,2006,0.2,0.1,21.7,time_period_05,-71.115091,42.3061310000001,2006.0,South St @ Jamaica St
32,2007,0.2,0.0,21.8,time_period_05,-71.114769,42.3043960000001,2007.0,South St @ St Rose St
32,875,2.87692307692308,0.0,2.87692307692308,time_period_01,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,11.9,0.0,11.9714285714286,time_period_02,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,5.9,0.0,5.91666666666667,time_period_02,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,18.9,0.0,18.9666666666667,time_period_03,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,17.2888888888889,0.0,17.3444444444444,time_period_03,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,22.8,0.0,22.8,time_period_03,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,14.704,0.0,14.828,time_period_04,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,17.0,0.0,17.1166666666667,time_period_05,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,16.30625,0.0,16.36875,time_period_05,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,11.8,3.3,30.5,time_period_05,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,5.0,8.4,35.1,time_period_05,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,21.6470588235294,0.0,21.7470588235294,time_period_06,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,21.1222222222222,0.0,21.1333333333333,time_period_06,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,16.6142857142857,0.0,16.6428571428571,time_period_07,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,19.0375,0.0,19.0875,time_period_08,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,12.85,0.0,12.85,time_period_09,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,12.7872549019608,0.0,12.8117647058824,time_period_10,-71.1146607,42.3006397,875.0,Forest Hills Station
32,875,12.5714285714286,0.0,12.5883116883117,time_period_11,-71.1146607,42.3006397,875.0,Forest Hills Station
32,6495,0.0,0.0615384615384615,2.84615384615385,time_period_01,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.0571428571428571,0.0714285714285714,11.9142857142857,time_period_02,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.0833333333333333,0.05,5.95,time_period_02,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.175,0.358333333333333,18.7916666666667,time_period_03,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.177777777777778,0.311111111111111,17.2,time_period_03,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.0,0.3,22.5,time_period_03,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.192,0.184,14.86,time_period_04,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.283333333333333,0.175,17.25,time_period_05,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.18125,0.14375,16.41875,time_period_05,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,1.1,0.4,31.2,time_period_05,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.2,0.2,35.1,time_period_05,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.323529411764706,0.247058823529412,21.8529411764706,time_period_06,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.388888888888889,0.177777777777778,21.3444444444444,time_period_06,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.133333333333333,0.20952380952381,16.6,time_period_07,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.1,0.1875,18.9625,time_period_08,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.025,0.025,12.85,time_period_09,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.141176470588235,0.0980392156862745,12.8637254901961,time_period_10,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,6495,0.101298701298701,0.105194805194805,12.5727272727273,time_period_11,-71.116225,42.296229,6495.0,Hyde Park Ave opp Walk Hill St
32,26495,0.0,0.0846153846153846,2.78461538461538,time_period_01,-71.1177959999999,42.2930490000001,26495.0,Hyde Park Ave opp Eldridge Rd
