route_id,stop_id,average_ons,average_offs,average_load,time_period_id,X,Y,Stop_ID,Stop_Name
71,20761,2.14,0.0,2.76,time_period_01,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,4.78,0.0,5.86,time_period_02,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,4.5,0.0,5.1,time_period_03,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,8.09,0.0,8.66,time_period_03,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,3.38235294117647,0.0,4.62352941176471,time_period_04,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,4.0,0.0,5.8,time_period_05,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,5.01,0.0,6.8,time_period_05,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,17.87,0.0,19.27,time_period_06,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,6.36666666666667,0.0,8.73333333333333,time_period_06,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,13.8,0.0,14.4,time_period_07,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,5.72727272727273,0.0,7.47272727272727,time_period_07,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,4.36,0.0,5.9,time_period_08,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,1.575,0.0,2.725,time_period_09,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,3.98548387096774,0.0,5.04354838709677,time_period_10,-71.118948,42.3742740000001,20761.0,Harvard
71,20761,2.94642857142857,0.0,4.13214285714286,time_period_11,-71.118948,42.3742740000001,20761.0,Harvard
71,2020,0.68,0.22,3.36,time_period_01,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,1.32,0.3,7.18,time_period_02,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,0.9,0.1,6.1,time_period_03,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,0.7,0.0,0.7,time_period_03,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,1.52,0.06,10.12,time_period_03,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,1.80588235294118,0.341176470588235,6.38823529411765,time_period_04,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,2.6,0.5,8.5,time_period_05,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,2.72,0.61,9.54,time_period_05,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,5.12,0.14,24.3,time_period_06,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,3.9,0.366666666666667,12.6,time_period_06,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,3.4,0.1,17.9,time_period_07,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,2.75454545454545,0.381818181818182,10.2363636363636,time_period_07,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,2.08,0.16,7.9,time_period_08,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,0.85,0.15,3.55,time_period_09,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,1.86612903225806,0.243548387096774,6.85967741935484,time_period_10,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2020,1.73928571428571,0.346428571428571,5.83571428571429,time_period_11,-71.1232699999999,42.3735150000001,2020.0,Mt Auburn St @ Story St
71,2021,0.04,0.0,4.78,time_period_01,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.08,0.0,10.94,time_period_02,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.1,0.0,10.4,time_period_03,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.0,0.0,0.833333333333333,time_period_03,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.14,0.0,10.32,time_period_03,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.147058823529412,0.0117647058823529,9.85294117647059,time_period_04,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.1,0.0,13.0,time_period_05,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.36,0.05,14.97,time_period_05,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.41,0.04,24.79,time_period_06,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.566666666666667,0.0666666666666667,19.2,time_period_06,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.4,0.0,18.3,time_period_07,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.227272727272727,0.0636363636363636,16.2818181818182,time_period_07,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.06,0.04,10.72,time_period_08,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.025,0.0,4.725,time_period_09,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.164516129032258,0.0451612903225806,9.99516129032258,time_period_10,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2021,0.210714285714286,0.0142857142857143,8.70535714285714,time_period_11,-71.1256299999999,42.374356,2021.0,Mt Auburn St @ Ash St
71,2023,0.02,0.0,4.82,time_period_01,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.0,0.08,10.84,time_period_02,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.1,0.2,10.3,time_period_03,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.0333333333333333,0.0333333333333333,0.766666666666667,time_period_03,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.02,0.19,10.16,time_period_03,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.0882352941176471,0.117647058823529,9.81176470588235,time_period_04,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.1,0.1,12.6,time_period_05,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.19,0.19,14.98,time_period_05,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.21,0.23,24.75,time_period_06,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.133333333333333,0.3,19.1666666666667,time_period_06,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.3,0.2,18.3,time_period_07,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.0727272727272727,0.163636363636364,16.2545454545455,time_period_07,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.06,0.14,10.72,time_period_08,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.0,0.025,4.65,time_period_09,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.12741935483871,0.103225806451613,10.0354838709677,time_period_10,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2023,0.0875,0.0910714285714286,8.73571428571429,time_period_11,-71.130454,42.3747290000001,2023.0,Mt Auburn St @ Sparks St
71,2025,0.0,1.5,3.34,time_period_01,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.02,2.78,8.1,time_period_02,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.0,0.366666666666667,0.266666666666667,time_period_03,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.1,3.2,7.2,time_period_03,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.18,2.34,8.02,time_period_03,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.364705882352941,0.847058823529412,9.34117647058824,time_period_04,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.5,1.0,12.1,time_period_05,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.92,0.94,14.92,time_period_05,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
71,2025,0.68,0.41,25.02,time_period_06,-71.133865,42.374937,2025.0,Mt Auburn St @ Longfellow Rd
