route_id,stop_id,average_ons,average_offs,average_load,time_period_id,X,Y,Stop_ID,Stop_Name
55,178,0.82,0.0,1.34,time_period_04,-71.0769109999999,42.3493730000001,178.0,Saint James Ave @ Dartmouth St
55,178,1.45,0.0,2.525,time_period_05,-71.0769109999999,42.3493730000001,178.0,Saint James Ave @ Dartmouth St
55,178,1.21111111111111,0.0111111111111111,2.16666666666667,time_period_10,-71.0769109999999,42.3493730000001,178.0,Saint James Ave @ Dartmouth St
55,178,1.0,0.0,1.78888888888889,time_period_11,-71.0769109999999,42.3493730000001,178.0,Saint James Ave @ Dartmouth St
55,1399,0.22,0.0,1.58,time_period_04,-71.0819319999999,42.345533,1399.0,Belvidere St @ Huntington Ave
55,1399,0.4,0.025,2.9,time_period_05,-71.0819319999999,42.345533,1399.0,Belvidere St @ Huntington Ave
55,1399,0.322222222222222,0.0222222222222222,2.46666666666667,time_period_10,-71.0819319999999,42.345533,1399.0,Belvidere St @ Huntington Ave
55,1399,0.477777777777778,0.0222222222222222,2.22222222222222,time_period_11,-71.0819319999999,42.345533,1399.0,Belvidere St @ Huntington Ave
55,11390,0.06,0.0,1.62,time_period_04,-71.085476,42.3477790000001,11390.0,Dalton St @ Boylston St
55,11390,0.125,0.025,2.975,time_period_05,-71.085476,42.3477790000001,11390.0,Dalton St @ Boylston St
55,11390,0.1,0.0111111111111111,2.54444444444444,time_period_10,-71.085476,42.3477790000001,11390.0,Dalton St @ Boylston St
55,11390,0.188888888888889,0.0,2.42222222222222,time_period_11,-71.085476,42.3477790000001,11390.0,Dalton St @ Boylston St
55,11391,0.12,0.0,1.7,time_period_04,-71.0874949999999,42.347386,11391.0,Boylston St @ Massachusetts Ave
55,11391,0.175,0.075,3.075,time_period_05,-71.0874949999999,42.347386,11391.0,Boylston St @ Massachusetts Ave
55,11391,0.222222222222222,0.0666666666666667,2.7,time_period_10,-71.0874949999999,42.347386,11391.0,Boylston St @ Massachusetts Ave
55,11391,0.166666666666667,0.0666666666666667,2.54444444444444,time_period_11,-71.0874949999999,42.347386,11391.0,Boylston St @ Massachusetts Ave
55,31918,0.04,0.04,1.74,time_period_04,-71.0892729999999,42.3470330000001,31918.0,Ipswich St @ Boylston St
55,31918,0.175,0.025,3.2,time_period_05,-71.0892729999999,42.3470330000001,31918.0,Ipswich St @ Boylston St
55,31918,0.0666666666666667,0.0333333333333333,2.72222222222222,time_period_10,-71.0892729999999,42.3470330000001,31918.0,Ipswich St @ Boylston St
55,31918,0.0333333333333333,0.0777777777777778,2.5,time_period_11,-71.0892729999999,42.3470330000001,31918.0,Ipswich St @ Boylston St
55,1921,0.0,0.04,1.72,time_period_04,-71.094369,42.3472350000001,1921.0,Ipswich St @ Lansdowne St
55,1921,0.0,0.15,3.075,time_period_05,-71.094369,42.3472350000001,1921.0,Ipswich St @ Lansdowne St
55,1921,0.0111111111111111,0.133333333333333,2.61111111111111,time_period_10,-71.094369,42.3472350000001,1921.0,Ipswich St @ Lansdowne St
55,1921,0.0444444444444444,0.0444444444444444,2.5,time_period_11,-71.094369,42.3472350000001,1921.0,Ipswich St @ Lansdowne St
55,1922,0.02,0.14,1.62,time_period_04,-71.095432,42.345285,1922.0,Ipswich St @ Boylston St
55,1922,0.05,0.15,2.95,time_period_05,-71.095432,42.345285,1922.0,Ipswich St @ Boylston St
55,1922,0.0222222222222222,0.233333333333333,2.38888888888889,time_period_10,-71.095432,42.345285,1922.0,Ipswich St @ Boylston St
55,1922,0.0333333333333333,0.288888888888889,2.24444444444444,time_period_11,-71.095432,42.345285,1922.0,Ipswich St @ Boylston St
55,1923,0.02,0.3,1.34,time_period_04,-71.0977779999999,42.3446210000001,1923.0,Boylston St @ Jersey St
55,1923,0.025,0.7,2.3,time_period_05,-71.0977779999999,42.3446210000001,1923.0,Boylston St @ Jersey St
55,1923,0.0555555555555556,0.5,1.95555555555556,time_period_10,-71.0977779999999,42.3446210000001,1923.0,Boylston St @ Jersey St
55,1923,0.0,0.333333333333333,1.92222222222222,time_period_11,-71.0977779999999,42.3446210000001,1923.0,Boylston St @ Jersey St
55,1924,0.16,0.4,1.1,time_period_04,-71.099663,42.3431650000001,1924.0,Kilmarnock St @ Peterborough St
55,1924,0.175,0.65,1.8,time_period_05,-71.099663,42.3431650000001,1924.0,Kilmarnock St @ Peterborough St
55,1924,0.222222222222222,0.511111111111111,1.65555555555556,time_period_10,-71.099663,42.3431650000001,1924.0,Kilmarnock St @ Peterborough St
55,1924,0.288888888888889,0.711111111111111,1.51111111111111,time_period_11,-71.099663,42.3431650000001,1924.0,Kilmarnock St @ Peterborough St
55,1925,0.44,0.24,1.32,time_period_04,-71.0992869999999,42.342318,1925.0,Kilmarnock St @ Queensberry St
55,1925,0.2,0.275,1.7,time_period_05,-71.0992869999999,42.342318,1925.0,Kilmarnock St @ Queensberry St
55,1925,0.322222222222222,0.188888888888889,1.78888888888889,time_period_10,-71.0992869999999,42.342318,1925.0,Kilmarnock St @ Queensberry St
55,1925,0.0777777777777778,0.177777777777778,1.38888888888889,time_period_11,-71.0992869999999,42.342318,1925.0,Kilmarnock St @ Queensberry St
55,1926,0.0,0.16,1.2,time_period_04,-71.097113,42.342769,1926.0,Queensberry St @ Jersey St
55,1926,0.0,0.275,1.525,time_period_05,-71.097113,42.342769,1926.0,Queensberry St @ Jersey St
55,1926,0.0,0.233333333333333,1.66666666666667,time_period_10,-71.097113,42.342769,1926.0,Queensberry St @ Jersey St
55,1926,0.0,0.277777777777778,1.16666666666667,time_period_11,-71.097113,42.342769,1926.0,Queensberry St @ Jersey St
