route_id,stop_id,average_ons,average_offs,average_load,time_period_id,X,Y,Stop_ID,Stop_Name
69,70500,3.8,0.0,3.8,time_period_01,,,,
69,70500,3.86666666666667,0.0,3.86666666666667,time_period_02,,,,
69,70500,5.675,0.0,5.675,time_period_03,,,,
69,70500,4.99090909090909,0.0,5.0,time_period_04,,,,
69,70500,4.775,0.0,4.8125,time_period_05,,,,
69,70500,7.5125,0.0,7.6125,time_period_06,,,,
69,70500,4.25714285714286,0.0,4.31428571428571,time_period_07,,,,
69,70500,1.93333333333333,0.0,1.93333333333333,time_period_08,,,,
69,70500,1.23333333333333,0.0,1.23333333333333,time_period_09,,,,
69,70500,4.05,0.0,4.08947368421053,time_period_10,,,,
69,70500,3.34137931034483,0.0,3.3448275862069,time_period_11,,,,
69,1416,0.5,0.0,4.3,time_period_01,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.166666666666667,0.0,4.03333333333333,time_period_02,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,1.3875,0.025,7.05,time_period_03,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.618181818181818,0.009090909090909,5.58181818181818,time_period_04,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.675,0.025,5.4625,time_period_05,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,1.075,0.025,8.6625,time_period_06,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.514285714285714,0.0,4.75714285714286,time_period_07,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.2,0.0,2.13333333333333,time_period_08,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.0,0.0,1.23333333333333,time_period_09,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.818421052631579,0.0394736842105263,4.89473684210526,time_period_10,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1416,0.658620689655172,0.0344827586206896,3.98620689655172,time_period_11,-71.080024,42.3710790000001,1416.0,Cambridge St @ Third St
69,1417,0.6,0.0,4.9,time_period_01,-71.081692,42.3712850000001,1417.0,Cambridge St @ Sciarappa St
69,1417,0.433333333333333,0.0,4.5,time_period_02,-71.081692,42.3712850000001,1417.0,Cambridge St @ Sciarappa St
