stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name
37150,451,2.09,0.06000000000000001,2.12,,,,
4453,451,0.32999999999999996,0.02,2.44,-70.898872,42.522587,4453.0,North St opp Lynde St
6103,451,1.3,0.04,3.71,-70.8941129999999,42.5194310000001,6103.0,New Derby St opp Klop Alley
17153,451,0.030000000000000006,0.02,3.7600000000000002,-70.8900859999999,42.5208420000001,17153.0,Hawthorne Blvd @ Derby St
17154,451,0.13999999999999999,0.01,3.9,-70.890528,42.5228540000001,17154.0,Hawthorne Blvd @ Washington Sq S
17156,451,0.030000000000000006,0.0,3.88,-70.8909839999999,42.526637,17156.0,Winter St @ Bridge St
7162,451,0.04,0.1,3.87,-70.888611,42.531824,7162.0,Bridge St @ Cromwell St
7163,451,0.0,0.0,3.85,-70.888384,42.532317,7163.0,Bridge St @ Osgood St
7164,451,0.0,0.18,3.69,-70.8869089999999,42.535553,7164.0,11 Bridge St
17166,451,0.02,0.13999999999999999,3.54,-70.883524,42.542877,17166.0,Cabot St @ Stone St
7168,451,0.02,0.18,3.41,-70.880413,42.545306,7168.0,Cabot St opp Highland Ave
7169,451,0.0,0.04,3.34,-70.8799759999999,42.5459950000001,7169.0,Cabot St @ Franklin Pl
7170,451,0.0,0.05,3.3,-70.879067,42.547444,7170.0,Cabot St @ Thorndike St
17170,451,0.030000000000000006,0.14,3.21,-70.878059,42.5491680000001,17170.0,Cabot St @ Essex St
7172,451,0.0,0.02,3.16,-70.878664,42.551919,7172.0,Cabot St @ Dane St
7173,451,0.0,0.09,3.05,-70.8785589999999,42.5534230000001,7173.0,Cabot St opp Elliot St
47170,451,0.07,0.95,2.2,-70.886985,42.557438,47170.0,Cummings Center @ 101U South Dr
7126,451,0.02,0.0,2.2,-70.881493,42.554402,7126.0,Elliot St @ Rantoul St
7127,451,0.0,0.0,2.19,-70.880264,42.554001,7127.0,Elliot St @ Mechanic St
7174,451,0.02,0.0,2.2199999999999998,-70.8783539999999,42.5546410000001,7174.0,Cabot St opp Chestnut St
7175,451,0.0,0.0,2.2199999999999998,-70.878211,42.555573,7175.0,Cabot St opp Summer St
7176,451,0.0,0.0,2.2,-70.8782889999999,42.5566850000001,7176.0,Cabot St @ Pickett St
7177,451,0.0,0.08,2.12,-70.880051,42.5577270000001,7177.0,Cabot St @ Rantoul St
8318,451,0.0,0.0,2.8499999999999996,-70.8796809999999,42.55976,8318.0,7 Sohier Rd
8319,451,0.125,0.55,2.475,-70.879216,42.562822,8319.0,Sohier Rd @ Story Ave
8320,451,0.0,0.025,2.45,-70.8790319999999,42.564177,8320.0,Sohier Rd @ Beverly High School
18351,451,0.0,0.0,2.45,-70.878926,42.5670050000001,18351.0,Sohier Rd @ Tozer Rd
7178,451,0.0,0.06666666666666667,1.5666666666666667,-70.8820689999999,42.5588450000001,7178.0,Cabot St opp Simon St
7180,451,0.0,0.03333333333333333,1.5333333333333332,-70.883707,42.5617540000001,7180.0,Cabot St @ Herrick St
7181,451,0.0,0.0,1.5333333333333332,-70.8840299999999,42.562489,7181.0,Cabot St opp Balch St
7182,451,0.0,0.0,1.5333333333333332,-70.885186,42.5646080000001,7182.0,Cabot St @ Russell St
7183,451,0.0,0.0,1.5333333333333332,-70.885939,42.565435,7183.0,497 Cabot St
7184,451,0.0,0.0,1.5333333333333332,-70.887326,42.5667480000001,7184.0,Cabot St @ Roosevelt Ave
7185,451,0.0,0.0,1.5333333333333332,-70.888526,42.567781,7185.0,Cabot St opp Columbia Rd
7186,451,0.0,0.0,1.5333333333333332,-70.8892729999999,42.568433,7186.0,545 Cabot St
7187,451,0.0,0.0,1.5333333333333332,-70.8902419999999,42.5692500000001,7187.0,Cabot St @ Lexington Dr
7188,451,0.0,0.0,1.5333333333333332,-70.891022,42.569957,7188.0,Cabot St @ Hill St
7189,451,0.0,0.0,1.5333333333333332,-70.891984,42.5706940000001,7189.0,Cabot St @ Country Dr
7190,451,0.0,0.03333333333333333,1.5666666666666667,-70.893019,42.5723800000001,7190.0,Dodge St @ Longmeadow Rd
7191,451,0.0,0.06666666666666667,1.5333333333333332,-70.890863,42.576832,7191.0,Dodge St opp Conant St
7192,451,0.0,0.0,1.5333333333333332,-70.888684,42.5783020000001,7192.0,Dodge St @ Longwood Ave
7193,451,0.0,0.0,1.5333333333333332,-70.887558,42.5791,7193.0,Dodge St opp Raymond Ave
7194,451,0.0,0.0,1.5333333333333332,-70.8864589999999,42.5802550000001,7194.0,Dodge St @ Tozer Rd
17100,451,0.0,0.06999999999999999,1.83,-70.884449,42.582568,17100.0,Dodge St @ Enon St
17101,451,0.22000000000000003,0.43,1.6600000000000001,-70.884574,42.584688,17101.0,Opp 22 Enon St
7101,451,1.26,0.97,1.9700000000000002,-70.884737,42.587435,7101.0,Enon St @ Super Stop + Shop
17102,451,0.0,1.41,0.0,-70.884687,42.5846110000001,17102.0,Enon St @ Lakeview Ave
