stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name
31257,4,2.75,0.025,3.275,-71.0319959999999,42.3451920000001,31257.0,Northern Ave @ Tide St
30249,4,0.275,0.025,1.0250000000000001,-71.031986,42.3450800000001,30249.0,Northern Ave @ Tide St
30256,4,0.2,0.21250000000000002,1.05,-71.037379,42.3446690000001,30256.0,Drydock Ave @ Harbor St
210,4,0.325,0.037500000000000006,1.3125,-71.0390159999999,42.344381,210.0,Summer St @ Drydock Ave
212,4,0.2375,0.025,1.5125000000000002,-71.0421959999999,42.346394,212.0,Summer St @ D St
890,4,0.2125,0.0125,1.725,-71.044125,42.347405,890.0,Summer St @ WTC Ave
891,4,0.1375,0.0,1.8624999999999998,-71.050865,42.3505450000001,891.0,Summer St opp Melcher St
892,4,2.225,0.3,3.7750000000000004,-71.052959,42.351549,892.0,Summer St @ Atlantic Ave
221,4,0.0125,0.0125,3.7874999999999996,-71.0531829999999,42.3537920000001,221.0,Atlantic Ave @ Congress St
222,4,0.0125,0.075,3.7249999999999996,-71.0511279999999,42.3548960000001,222.0,Atlantic Ave @ Seaport Blvd.
223,4,0.0,0.0,3.7249999999999996,-71.050665,42.356271,223.0,Atlantic Ave @ Rowes Wharf
30233,4,0.025,0.075,3.6875,-71.051461,42.3586740000001,30233.0,Atlantic Ave @ Milk St
224,4,0.025,0.025,3.6875,-71.051725,42.359567,224.0,Atlantic Ave @ State St-Marriott Hotel
225,4,0.1375,0.2625,3.55,-71.0510409999999,42.362144,225.0,Atlantic Ave @ Atlantic Ave
230,4,0.1125,1.525,2.1625,-71.052338,42.367193,230.0,Commercial St @ Hanover St
231,4,0.0625,0.11249999999999999,2.075,-71.057329,42.3678380000001,231.0,Commercial St opp Hull St
114,4,0.0,1.8,0.675,-71.060867,42.365748,114.0,Causeway St @ North Station
31256,4,0.825,0.125,3.9875000000000003,-71.0348779999999,42.3465380000001,31256.0,Northern Ave opp Harbor St
214,4,0.7,0.075,4.9375,-71.041347,42.349922,214.0,Seaport Blvd @ World Trade Center opp Seaport Htl
11599,4,1.9625,0.2125,6.675,,,,
2116,4,0.1,0.1,6.7,-71.053278,42.354588,2116.0,Purchase St @ Pearl St
12891,4,0.525,0.11249999999999999,7.15,-71.0540789999999,42.355395,12891.0,Pearl St @ High St
11891,4,0.1625,0.45,6.85,-71.056251,42.357495,11891.0,Pearl St @ Congress St
190,4,0.1375,1.725,5.275,-71.056733,42.3587890000001,190.0,Congress St @ State St
191,4,0.0,0.4625,4.8375,-71.057129,42.3603870000001,191.0,Congress St @ North St
117,4,0.05,1.6749999999999998,3.275,-71.057724,42.3618470000001,117.0,Congress St @ Haymarket Sta
113,4,0.0,2.35,1.0875,-71.0613059999999,42.3653860000001,113.0,Portland St @ Causeway St
