stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name
11780,37,16.3,0.0,16.3,-71.102233,42.338443,11780.0,Ave Louis Pasteur @ Longwood Ave
91391,37,0.7,0.0,17.0,-71.100251,42.3360460000001,91391.0,Huntington Ave @ Longwood Ave
92391,37,0.1,0.0,17.1,-71.102717,42.335111,92391.0,677 Huntington Ave
1363,37,0.8,0.0,17.8,-71.105717,42.333739,1363.0,Huntington Ave @ Fenwood Rd
1365,37,0.2,0.1,18.0,-71.109273,42.3332800000001,1365.0,835 Huntington Ave opp Parker Hill Ave
21365,37,0.6,0.1,18.6,-71.112061,42.331803,21365.0,S Huntington Ave @ Huntington Ave
22365,37,0.2,0.1,18.8,-71.111046,42.329368,22365.0,105 S Huntington Ave
31365,37,0.5,0.0,19.3,-71.111437,42.326625,31365.0,S Huntington Ave opp VA Hospital
51365,37,0.1,0.1,19.3,-71.1123269999999,42.323986,51365.0,S Huntington Ave @ Bynner St
61365,37,0.2,0.2,19.3,-71.112195,42.32172,61365.0,S Huntington Ave @ Perkins St
1160,37,0.4,0.3,19.4,-71.111729,42.319618,1160.0,S Huntington Ave @ Moraine St
1161,37,0.1,0.1,19.4,-71.1132289999999,42.3173650000001,1161.0,Centre St @ Lochstead Ave
1164,37,0.2,0.6,19.0,-71.11416,42.3133060000001,1164.0,Centre St @ Myrtle St
11164,37,0.4,0.4,18.9,-71.1145,42.311466,11164.0,Centre St @ Burroughs St
1939,37,0.1,0.6,18.4,-71.1153449999999,42.3099490000001,1939.0,775 Centre St
2006,37,0.1,0.1,18.4,-71.115091,42.3061310000001,2006.0,South St @ Jamaica St
2007,37,0.1,0.1,18.4,-71.114769,42.3043960000001,2007.0,South St @ St Rose St
10642,37,9.02047158960203,0.5,10.637191166321601,-71.1146607,42.3006397,10642.0,Forest Hills Station
596,37,0.03456636760984587,0.051055900621118006,10.625953531170918,-71.117515,42.296502,596.0,3867 Washington St opp Tollgate Way
