stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name
11780,38,17.7,0.0,17.7,-71.102233,42.338443,11780.0,Ave Louis Pasteur @ Longwood Ave
91391,38,0.5,0.1,18.5,-71.100251,42.3360460000001,91391.0,Huntington Ave @ Longwood Ave
92391,38,0.1,0.0,18.6,-71.102717,42.335111,92391.0,677 Huntington Ave
1363,38,0.3,0.0,18.5,-71.105717,42.333739,1363.0,Huntington Ave @ Fenwood Rd
1365,38,0.1,0.0,18.6,-71.109273,42.3332800000001,1365.0,835 Huntington Ave opp Parker Hill Ave
21365,38,0.0,0.0,18.6,-71.112061,42.331803,21365.0,S Huntington Ave @ Huntington Ave
22365,38,0.0,0.0,18.6,-71.111046,42.329368,22365.0,105 S Huntington Ave
31365,38,0.1,0.1,18.7,-71.111437,42.326625,31365.0,S Huntington Ave opp VA Hospital
51365,38,0.0,0.1,18.6,-71.1123269999999,42.323986,51365.0,S Huntington Ave @ Bynner St
61365,38,0.0,0.1,18.5,-71.112195,42.32172,61365.0,S Huntington Ave @ Perkins St
1160,38,0.0,0.2,18.3,-71.111729,42.319618,1160.0,S Huntington Ave @ Moraine St
1161,38,0.0,0.1,18.3,-71.1132289999999,42.3173650000001,1161.0,Centre St @ Lochstead Ave
1164,38,0.0,0.5,17.9,-71.11416,42.3133060000001,1164.0,Centre St @ Myrtle St
11164,38,0.1,0.2,17.7,-71.1145,42.311466,11164.0,Centre St @ Burroughs St
1939,38,0.0,2.0,15.7,-71.1153449999999,42.3099490000001,1939.0,775 Centre St
2006,38,0.0,0.1,15.6,-71.115091,42.3061310000001,2006.0,South St @ Jamaica St
2007,38,0.0,0.0,15.6,-71.114769,42.3043960000001,2007.0,South St @ St Rose St
1346,38,47.8,0.0,47.8,-71.08655,42.3171340000001,1346.0,Humboldt Ave @ Townsend St
1350,38,0.0,0.0,47.8,-71.0883219999999,42.3146990000001,1350.0,Humboldt Ave @ Waumbeck St
1351,38,0.0,0.0,47.3,-71.089559,42.313142,1351.0,Humboldt Ave @ Crawford St
1352,38,0.1,0.0,47.8,-71.090502,42.31199,1352.0,Humboldt Ave @ Homestead St
1353,38,0.0,0.0,47.8,-71.091087,42.3112370000001,1353.0,Humboldt Ave @ Hutchings St
1354,38,0.0,0.0,47.8,-71.092009,42.3100860000001,1354.0,Humboldt Ave @ Seaver St
17411,38,0.4,0.7,47.6,-71.092111,42.3096820000001,17411.0,Seaver St opp Humboldt Ave
17401,38,0.1,0.2,47.5,-71.089263,42.3075150000001,17401.0,Seaver St opp Elm Hill Ave
17391,38,0.0,0.1,47.4,-71.087686,42.3066370000001,17391.0,Seaver St opp Maple St
1587,38,0.2,0.0,47.5,-71.08595,42.303124,1587.0,Franklin Park Zoo @ Entrance
11587,38,0.1,0.1,48.4,-71.094725,42.305236,11587.0,Circuit Dr @ Glen Ln
21587,38,0.2,0.0,47.7,-71.102447,42.300863,21587.0,Circuit Dr opp Shattuck Hospital
547,38,0.2,0.3,47.6,-71.107136,42.301072,547.0,Arborway opp Courthouse
10642,38,5.537402597402598,1.7636363636363634,9.567142857142857,-71.1146607,42.3006397,10642.0,Forest Hills Station
1936,38,0.22764069264069262,0.14337662337662338,9.596969696969696,-71.114635,42.3037410000001,1936.0,South St @ Spalding St
1937,38,0.06502164502164502,0.5183766233766233,9.162922077922078,-71.115144,42.306545,1937.0,South St @ Child St
1128,38,0.11218614718614718,0.619069264069264,8.678982683982683,-71.115487,42.308588,1128.0,South St @ Sedgwick St
11939,38,0.8988095238095238,1.1517532467532468,8.452294372294373,-71.115764,42.309651,11939.0,Centre St @ Eliot St
1940,38,0.009913419913419909,0.08525974025974027,8.397142857142857,-71.118664,42.3087990000001,1940.0,Centre St @ Aldworth St
1941,38,0.008874458874458873,0.3079004329004329,8.098354978354978,-71.1200019999999,42.308976,1941.0,Centre St @ Orchard St
5241,38,0.019480519480519484,0.34967532467532475,7.762813852813852,-71.122782,42.3082640000001,5241.0,Centre St @ Hillcroft Rd
15241,38,0.011774891774891771,0.17383116883116884,7.625,-71.124464,42.3058570000001,15241.0,Centre St @ Louders Ln
5243,38,0.00043290043290042726,0.03681818181818185,7.569112554112554,-71.124831,42.3044840000001,5243.0,Centre St @ Rambler Rd
5244,38,0.0045238095238095185,0.4217748917748917,7.148463203463203,-71.125398,42.3029680000001,5244.0,Centre St @ Westchester Rd
5245,38,0.1282900432900433,0.9916017316017315,6.285822510822512,-71.127864,42.3003140000001,5245.0,Centre St @ Faulkner Hospital
5246,38,0.01974025974025974,0.1916450216450216,6.128593073593074,-71.1303129999999,42.2980670000001,5246.0,Centre St opp Walter St
