stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name
323,201,4.2304811507936515,0.0,4.362513528138528,-71.0647573,42.2989063,323.0,Fields Corner Busway
55600,201,0.31017316017316016,0.00075757575757575,4.447249278499279,-71.063789,42.299024,55600.0,Fields Corner Sta @ Geneva Ave
325,201,0.21688311688311682,0.015079365079365087,4.723385642135643,-71.060935,42.298249,325.0,Park St Busway @ Dorchester Ave
3065,201,0.28299738455988466,0.08796221139971136,5.102502705627705,-71.060828,42.297202,3065.0,Gibson St @ Dorchester Ave
3066,201,0.04691107503607503,0.05847763347763348,5.015915854978353,-71.057136,42.2981540000001,3066.0,Gibson St @ Adams St
3067,201,0.08009559884559878,0.38055330086580064,4.687657828282829,-71.056392,42.2971840000001,3067.0,Neponset Ave @ Adams St King Square
8340,201,0.08068181818181808,0.23118686868686875,5.291919191919195,-71.04972,42.297716,8340.0,Victory Rd @ Puritan Mall Driveway
8341,201,0.1162878787878787,0.31376262626262624,5.09886363636364,-71.048757,42.2964250000001,8341.0,Puritan Mall Service Rd
8342,201,0.6848484848484847,1.5262626262626249,4.316666666666667,-71.048106,42.2925880000001,8342.0,Freeport St @ Morrisey Blvd
3068,201,0.025541125541125545,0.48674242424242425,3.925757575757576,-71.054336,42.295775,3068.0,Neponset Ave @ Victory Rd
3069,201,0.11329365079365082,0.4866251803751804,3.5734848484848487,-71.052328,42.2943290000001,3069.0,Neponset Ave @ King St
3070,201,0.10019841269841273,1.0247925685425685,2.6853986291486294,-71.0508149999999,42.292893,3070.0,Neponset Ave @ S Monroe Ter
3071,201,0.06293290043290041,0.5083784271284272,2.267839105339105,-71.048434,42.2899430000001,3071.0,Neponset Ave @ Ashmont St
3073,201,0.13044056637806645,0.4381380772005774,2.512297077922078,-71.046994,42.288169,3073.0,Neponset Ave @ Tolman St
3075,201,0.3563131313131313,1.262105429292929,1.6796063311688312,-71.04401,42.286327,3075.0,Neponset Ave @ Minot St
33076,201,0.09268879268879272,0.20473785473785477,1.0739898989898988,-71.046954,42.2839460000001,33076.0,Gallivan Blvd @ Hallet St
3077,201,0.12758537758537758,0.18440355940355938,1.0266955266955267,-71.049947,42.28342,3077.0,Gallivan Blvd @ opp Marsh St
33077,201,0.026010101010101,0.0223063973063973,1.0294733044733044,-71.051656,42.2833000000001,33077.0,Gallivan Blvd @ Woodfield St
3078,201,0.0,0.46434583934583934,0.578090428090428,-71.0543929999999,42.2828690000001,3078.0,Gallivan Blvd @ Ross Rd
38812,201,0.11403318903318892,0.6380952380952379,1.8231962481962485,-71.047245,42.2825480000001,38812.0,Hallet St @ Florian Hall
48812,201,0.0036796536796536716,0.05468975468975473,1.773556998557,-71.047857,42.281203,48812.0,Hallet St @ Hilltop St
38813,201,0.0,1.512481962481963,0.2617604617604618,-71.0485619999999,42.2794490000001,38813.0,Keystone Apartments
