stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name,lambda_0.0,lambda_0.05,lambda_0.1,lambda_0.15,lambda_0.2,lambda_0.25,lambda_0.3,lambda_0.35,lambda_0.4,lambda_0.45,lambda_0.5,lambda_0.55,lambda_0.6,lambda_0.65,lambda_0.7,lambda_0.75,lambda_0.8,lambda_0.85,lambda_0.9,lambda_0.95,lambda_1.0
8309,117,2.414285714285714,0.0,2.414285714285714,-71.0593809,42.3622469,8309.0,Surface Rd @ Hanover St,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5740,117,12.63334656084656,0.1,13.476222222222217,-71.039615,42.3691390000001,5740.0,Maverick,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5742,117,2.0944444444444446,0.15098356009070302,16.33652777777778,-71.038958,42.372502,5742.0,Meridian St @ Havre St,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5743,117,3.1306320861678,1.3096740362811785,18.15383786848073,-71.039031,42.375709,5743.0,Meridian St @ Saratoga St,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5745,117,0.5607284580498864,0.8391411564625854,17.89178287981859,-71.0391079999999,42.378763,5745.0,Meridian St @ Eutaw St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5746,117,0.5173157596371879,1.6339002267573697,16.77763888888889,-71.039186,42.3804450000001,5746.0,Meridian St @ White St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5747,117,0.5920238095238094,1.0768083900226748,16.297755102040806,-71.039184,42.382078,5747.0,Meridian St @ Falcon St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5748,117,0.1996343537414966,0.6077607709750569,15.696714852607712,-71.0385699999999,42.3879390000001,5748.0,Pearl St @ Marginal St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5749,117,0.6181632653061225,1.4815164399092973,14.891326530612236,-71.0376239999999,42.389439,5749.0,Pearl St @ Essex St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5614,117,0.6993622448979594,0.966729024943311,14.636028911564626,-71.0355529999999,42.3902630000001,5614.0,Park St @ Hawthorne St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5615,117,3.3502636054421764,2.378032879818593,15.615223922902498,-71.0341299999999,42.3925170000001,5615.0,Hawthorne St @ Broadway,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5617,117,0.30487244897959187,0.2479818594104308,15.675036848072567,-71.03297,42.3933660000001,5617.0,Broadway @ Shurtleff St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5750,117,0.557766439909297,0.20540816326530617,16.01988378684808,-71.03111,42.394393,5750.0,Broadway @ Gerrish Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5751,117,0.15020691609977319,0.2286451247165533,15.945997732426305,-71.029701,42.3951970000001,5751.0,Broadway @ Crescent Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
35751,117,0.3450000000000001,0.3708616780045353,15.904784580498859,-71.02856,42.3958450000001,35751.0,Broadway @ Cary Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5752,117,0.2627947845804988,0.4630102040816327,15.69856859410432,-71.026979,42.3967470000001,5752.0,Broadway @ Parker St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5753,117,0.2117828798185941,0.6081547619047619,15.314160997732428,-71.02537,42.3976430000001,5753.0,Broadway @ Eleanor St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5754,117,0.11043650793650793,0.382562358276644,15.050070861678014,-71.023637,42.398643,5754.0,Broadway @ Green St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5755,117,0.22464569160997744,0.9662471655328797,14.295229591836739,-71.022394,42.3995570000001,5755.0,Broadway @ Webster Ave,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
5756,117,0.39513605442176875,1.7848554421768708,12.915668934240362,-71.021093,42.400699,5756.0,Broadway @ Stockton St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5757,117,0.3451218820861678,1.3036394557823126,11.951391723356013,-71.019773,42.4018570000001,5757.0,Broadway @ Cabot St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
