stop_id,route_id,average_ons,average_offs,average_load,X,Y,Stop_ID,Stop_Name,lambda_0.0,lambda_0.05,lambda_0.1,lambda_0.15,lambda_0.2,lambda_0.25,lambda_0.3,lambda_0.35,lambda_0.4,lambda_0.45,lambda_0.5,lambda_0.55,lambda_0.6,lambda_0.65,lambda_0.7,lambda_0.75,lambda_0.8,lambda_0.85,lambda_0.9,lambda_0.95,lambda_1.0
64,1,7.815639875382104,0.0,7.967361158211614,-71.0846039,42.3289888,64.0,Nubian Station,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1,0.22256525862000115,0.020638600453311028,8.184051617005936,-71.082754,42.3309570000001,1.0,Washington St opp Ruggles St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2,1,0.2948368739824316,0.1512225811336891,8.404612853897383,-71.0812519999999,42.332324,2.0,Washington St @ Melnea Cass Blvd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
6,1,0.09937704244135431,0.03974339629525387,8.47368496283697,-71.079576,42.3320160000001,6.0,Melnea Cass Blvd @ Harrison Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10003,1,0.2980661674397016,0.1732594315173591,8.81674085272148,-71.0762369999999,42.3315910000001,10003.0,Albany St opp Randall St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
57,1,2.434997609212356,2.0562782957817674,9.205039916462773,-71.073541,42.333825,57.0,Massachusetts Ave @ Albany St,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,1,2.9925134485189386,1.2110266669617917,10.996175248175083,-71.0749309999999,42.3349480000001,58.0,Massachusetts Ave @ Harrison Ave,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10590,1,1.7368405995700982,0.3300523649280569,12.060263469434954,-71.0769559999999,42.336621,10590.0,Massachusetts Ave @ Washington St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,1,1.1200957328705001,0.45562931951089847,12.722753374923018,-71.080362,42.339459,87.0,Massachusetts Ave @ Tremont St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188,1,2.250773007405078,2.1971607111663625,12.776966620319776,-71.083092,42.34157,188.0,Massachusetts Ave @ Massachusetts Ave Station,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,1,1.880222159587015,0.8987239113985294,13.768910060254344,-71.084121,42.3423030000001,89.0,Massachusetts Ave @ St Botolph St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,1,1.4097579255873876,0.8841491921547516,14.285194573189584,-71.086739,42.345331,91.0,Massachusetts Ave @ Clearway St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,1,5.2336585418808195,2.322157909842847,17.197259841872746,-71.0880329999999,42.3480050000001,93.0,Massachusetts Ave @ Newbury St,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,1,1.1558360259590446,0.24006590465838526,18.116662802564026,-71.089334,42.3507730000001,95.0,Massachusetts Ave @ Beacon St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,1,0.9703722315453004,1.6674100616194159,17.44326355227543,-71.093543,42.359183,97.0,77 Massachusetts Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99,1,0.532178062427265,1.5137187201898952,16.458810871617178,-71.095722,42.360758,99.0,Massachusetts Ave @ Albany St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
101,1,0.5073935902071749,1.6952882392787645,15.266567299104002,-71.099486,42.362988,101.0,Massachusetts Ave @ Sidney St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
102,1,1.2359698027794241,4.9159489718913685,11.597051629505897,-71.103404,42.3652910000001,102.0,Massachusetts Ave @ Prospect St,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
104,1,0.34675663567667975,0.7239669429384699,11.209435211843505,-71.106017,42.366837,104.0,Massachusetts Ave @ Bigelow St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,1,0.15436226833942382,0.7753730496838437,10.591061171435852,-71.108618,42.36839,106.0,Massachusetts Ave @ Hancock St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
107,1,0.09275494289027451,1.06416530340327,9.598518694059557,-71.1107729999999,42.369265,107.0,Massachusetts Ave @ Dana St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1,0.08685907255625334,1.3913511947236972,8.292134937884425,-71.1129979999999,42.3702700000001,108.0,Massachusetts Ave @ Trowbridge St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1,0.028750848937193818,1.1144974305914592,7.2089622573128285,-71.115371,42.372099,109.0,Massachusetts Ave @ Bow St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,1,0.0,6.834475477132031,0.38066913195771457,-71.118124,42.3732590000001,110.0,Massachusetts Ave @ Holyoke St,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
